Provider,Claims_InscClaimAmtReimbursed_count,Claims_InscClaimAmtReimbursed_sum,Claims_InscClaimAmtReimbursed_mean,Claims_InscClaimAmtReimbursed_std,Claims_InscClaimAmtReimbursed_max,Claims_InscClaimAmtReimbursed_min,Claims_DeductibleAmtPaid_sum,Claims_DeductibleAmtPaid_mean,Claims_DeductibleAmtPaid_std,Claims_ClaimDuration_mean,Claims_ClaimDuration_std,Claims_ClaimDuration_max,Claims_ReimbursementPerDay_mean,Claims_ReimbursementPerDay_std,Claims_ClaimType_<lambda>,Claims_IsWeekendClaim_mean,Claims_IsHighCostClaim_mean,Beneficiary_Age_mean,Beneficiary_Age_std,Beneficiary_Age_min,Beneficiary_Age_max,Beneficiary_TotalChronicConditions_mean,Beneficiary_TotalChronicConditions_sum,Beneficiary_TotalChronicConditions_std,Beneficiary_TotalAnnualReimbursement_mean,Beneficiary_TotalAnnualReimbursement_sum,Beneficiary_TotalAnnualDeductible_mean,Beneficiary_TotalAnnualDeductible_sum,Beneficiary_IsDeceased_mean,Beneficiary_Gender_<lambda>,Beneficiary_Race_nunique,UniquePhysicians_Count,UniqueBeneficiaries_Count,TotalClaims_Count,ClaimTimeSpan_Days,PotentialFraud,Avg_Reimbursement_per_Beneficiary,Claims_per_Beneficiary,Reimbursement_per_Claim
PRV53674,496,153530,309.53629032258067,855.617909327031,14500,0,1590.0,3.2056451612903225,19.447054472689025,2.2358870967741935,4.350641705757161,21,245.41675847673832,793.1600226927554,0.0,0.2862903225806452,0.20362903225806453,75.5625,11.884397477123352,28,100,17.442708333333332,6698,2.339768339681698,7588.697916666667,2914060,1122.1822916666667,430918,0.015625,0.4270833333333333,4,12,384,496,384,0,399.8177083333333,1.2916666666666667,309.53629032258067
PRV53675,297,747680,2517.4410774410776,5785.980100820492,57000,0,79662.0,270.04067796610167,462.76856703863825,3.542087542087542,5.482688944293488,36,594.9285244408849,1069.1549835739931,0.2558922558922559,0.2760942760942761,0.3939393939393939,73.68115942028986,11.678409298434678,30,99,17.579710144927535,4852,2.3535245343655014,8707.246376811594,2403200,1297.195652173913,358026,0.018115942028985508,0.42391304347826086,4,90,276,297,360,0,2708.985507246377,1.076086956521739,2517.4410774410776
PRV53676,471,167540,355.71125265392783,684.2541159328019,3300,0,1040.0,2.208067940552017,14.652253427869834,2.454352441613588,4.795114663172032,21,276.88200345222,590.8983695663627,0.0,0.26963906581740976,0.2208067940552017,75.17379679144385,12.698578503182592,27,100,17.764705882352942,6644,2.334778504255411,6308.957219251337,2359550,1013.9465240641712,379216,0.008021390374331552,0.4572192513368984,4,1,374,471,380,0,447.96791443850265,1.2593582887700534,355.71125265392783
PRV53677,562,773150,1375.711743772242,4650.383375088398,57000,0,66188.0,118.19285714285714,332.65913826989555,2.619217081850534,4.85925114267481,36,392.54258764285976,889.5432423339715,0.11209964412811388,0.28647686832740216,0.24733096085409254,75.86627906976744,12.963720050035779,27,100,17.825581395348838,3066,2.302766505343382,8125.46511627907,1397580,1232.7325581395348,212030,0.01744186046511628,0.3488372093023256,4,37,172,562,371,1,4495.058139534884,3.2674418604651163,1375.711743772242
PRV53678,3,120,40.0,43.58898943540674,90,10,0.0,0.0,0.0,1.0,0.0,1,40.0,43.58898943540674,0.0,0.3333333333333333,0.0,74.66666666666667,4.509249752822894,70,79,19.666666666666668,59,0.5773502691896255,773.3333333333334,2320,133.33333333333334,400,0.0,0.0,2,1,3,3,305,0,40.0,1.0,40.0
PRV53679,826,283020,342.6392251815981,673.7891464888604,4400,0,2470.0,2.990314769975787,18.4461188335653,2.3329297820823243,4.475582821017922,21,266.52073169939496,569.497682195103,0.0,0.2990314769975787,0.21912832929782083,74.39730134932533,12.858301156150663,26,100,17.787106446776612,11864,2.238674906837062,6325.517241379311,4219120,954.3568215892054,636556,0.0074962518740629685,0.4512743628185907,4,11,667,826,384,0,424.31784107946027,1.2383808095952025,342.6392251815981
PRV53680,27,7890,292.22222222222223,524.0767217272775,2200,0,20.0,0.7407407407407407,3.8490017945975055,2.740740740740741,5.360773427211016,21,193.98589065255732,426.0710567574224,0.0,0.5185185185185185,0.2222222222222222,75.88,15.695859326586746,41,99,17.4,435,2.5,9575.2,239380,1535.2,38380,0.0,0.48,4,21,25,27,327,0,315.6,1.08,292.22222222222223
PRV53681,31,9970,321.61290322580646,643.7602906579101,3300,10,70.0,2.2580645161290325,12.572371141874246,3.5483870967741935,6.73220473880298,21,304.105222734255,648.1077556660074,0.0,0.2903225806451613,0.25806451612903225,75.3076923076923,9.607368966659834,48,89,17.384615384615383,452,2.8576483069394403,9076.538461538461,235990,1640.076923076923,42642,0.0,0.38461538461538464,3,25,26,31,336,0,383.46153846153845,1.1923076923076923,321.61290322580646
PRV53682,365,99570,272.7945205479452,503.01549358153983,3300,0,1350.0,3.6986301369863015,19.675028053030847,2.8273972602739725,5.268641949056239,21,194.8342775185241,371.35815430807526,0.0,0.3178082191780822,0.20273972602739726,74.55384615384615,13.068728008459498,27,99,17.853846153846153,2321,2.4019098940090533,6279.2307692307695,816300,955.8923076923077,124266,0.0,0.34615384615384615,4,5,130,365,382,0,765.9230769230769,2.8076923076923075,272.7945205479452
PRV53683,9,37300,4144.444444444444,8266.102635328078,24000,10,2136.0,237.33333333333334,470.9437333694971,2.7777777777777777,4.9693505052918585,16,1033.3333333333333,1840.6995952626273,0.2222222222222222,0.4444444444444444,0.3333333333333333,73.375,5.730557190560592,67,81,18.125,145,2.100170061141308,11496.25,91970,1016.0,8128,0.0,0.125,3,8,8,9,288,0,4662.5,1.125,4144.444444444444
PRV53684,4,2570,642.5,1172.0743719292445,2400,30,0.0,0.0,0.0,2.25,2.5,6,142.5,174.42763542512407,0.0,0.25,0.25,72.25,16.740669042783207,52,86,18.25,73,2.0615528128088303,6720.0,26880,1116.5,4466,0.0,0.25,3,2,4,4,295,0,642.5,1.0,642.5
PRV53685,45,17770,394.8888888888889,868.401410697271,3300,0,50.0,1.1111111111111112,7.453559924999297,2.888888888888889,5.148796073850761,21,276.12566137566137,697.8842255890572,0.0,0.28888888888888886,0.2,73.86206896551724,15.424294700085117,38,99,17.275862068965516,501,2.4625270371849717,7911.379310344828,229430,1320.6206896551723,38298,0.0,0.4482758620689655,3,19,29,45,355,0,612.7586206896551,1.5517241379310345,394.8888888888889
PRV53686,292,78140,267.6027397260274,574.7120059228954,3300,0,930.0,3.184931506849315,17.20485163919074,2.243150684931507,4.298060100006065,21,196.7808851156454,444.00458261840816,0.0,0.2534246575342466,0.1815068493150685,74.96120689655173,12.449143446963292,28,100,17.599137931034484,4083,2.3035074212528865,7067.413793103448,1639640,1072.5258620689656,248826,0.008620689655172414,0.4698275862068966,4,3,232,292,366,0,336.8103448275862,1.2586206896551724,267.6027397260274
PRV53688,17,3440,202.35294117647058,231.50403375980045,1000,10,100.0,5.882352941176471,24.2535625036333,2.235294117647059,4.841608872119704,21,194.92997198879553,236.34637119322102,0.0,0.29411764705882354,0.11764705882352941,69.46666666666667,16.582549634508933,41,92,17.533333333333335,263,2.1668498091095505,3002.0,45030,787.7333333333333,11816,0.0,0.3333333333333333,2,12,15,17,345,0,229.33333333333334,1.1333333333333333,202.35294117647058
PRV53689,561,178130,317.5222816399287,622.9690659189491,3300,0,2090.0,3.7254901960784315,19.044765192369603,2.655971479500891,5.130546214227875,21,240.31608433857568,523.5273187662375,0.0,0.27450980392156865,0.19786096256684493,75.01566579634465,11.961533679749655,28,100,17.926892950391643,6866,2.384479155818168,6029.530026109661,2309310,925.3838120104439,354422,0.015665796344647518,0.45430809399477806,4,7,383,561,378,0,465.09138381201046,1.4647519582245432,317.5222816399287
PRV53690,11,1690,153.63636363636363,260.24114691081144,900,10,0.0,0.0,0.0,1.0,0.0,1,153.63636363636363,260.24114691081144,0.0,0.6363636363636364,0.09090909090909091,74.66666666666667,6.324555320336759,66,86,17.88888888888889,161,2.6193722742502845,4535.555555555556,40820,877.1111111111111,7894,0.0,0.4444444444444444,1,11,9,11,317,0,187.77777777777777,1.2222222222222223,153.63636363636363
PRV53692,244,1397600,5727.868852459016,8200.142348408954,57000,0,147754.0,626.0762711864406,525.7446132993387,4.987704918032787,5.226146325019105,30,1193.3298201584123,1709.3795320036477,0.5983606557377049,0.24180327868852458,0.6721311475409836,74.06481481481481,12.687861364787155,32,100,17.09259259259259,3692,2.2723291484352752,13335.138888888889,2880390,1768.7685185185185,382054,0.009259259259259259,0.4305555555555556,4,44,216,244,379,1,6470.37037037037,1.1296296296296295,5727.868852459016
PRV53694,61,14560,238.68852459016392,515.4172271400976,3300,0,300.0,4.918032786885246,28.438410106736043,2.557377049180328,4.904163503812975,21,203.68934873345367,478.32719796837273,0.0,0.21311475409836064,0.16393442622950818,75.49180327868852,12.77187398259638,32,97,17.901639344262296,1092,2.103211180019629,7198.360655737705,439100,1050.327868852459,64070,0.0,0.39344262295081966,3,39,61,61,337,0,238.68852459016392,1.0,238.68852459016392
PRV53695,116,32120,276.8965517241379,508.00789756460085,3300,0,660.0,5.689655172413793,21.63829688432001,2.6551724137931036,4.85637805325141,21,206.74258452275694,402.8438550262943,0.0,0.2672413793103448,0.22413793103448276,73.41025641025641,11.720152360868491,36,99,17.602564102564102,1373,2.3650031909576983,5778.717948717948,450740,853.1794871794872,66548,0.01282051282051282,0.38461538461538464,2,16,78,116,362,0,411.79487179487177,1.4871794871794872,276.8965517241379
PRV53696,15,4830,322.0,532.5705855296823,2100,20,100.0,6.666666666666667,25.819888974716115,3.0,5.331845030434721,21,156.16666666666666,204.81888050061156,0.0,0.13333333333333333,0.2,67.66666666666667,16.22901575515141,33,86,17.066666666666666,256,2.186538904513794,5246.666666666667,78700,846.6666666666666,12700,0.0,0.4666666666666667,2,13,15,15,356,0,322.0,1.0,322.0
PRV53697,114,879270,7712.894736842105,11762.328025220702,72000,0,75828.0,665.1578947368421,519.9277618126323,4.798245614035087,5.3101669466304715,21,1554.4489163498858,2025.4856006781117,0.6228070175438597,0.2719298245614035,0.6578947368421053,75.16,12.134532075315834,36,100,16.72,1672,2.283360981916213,12718.7,1271870,1682.42,168242,0.01,0.4,3,37,100,114,354,0,8792.7,1.14,7712.894736842105
PRV53698,77,30550,396.75324675324674,768.9713593298408,3300,0,240.0,3.116883116883117,16.324000756050182,3.6103896103896105,6.384924357949179,21,217.67589553303839,472.4078659395609,0.0,0.24675324675324675,0.23376623376623376,75.63888888888889,13.467023422969326,30,96,17.59722222222222,1267,2.430207330297482,6750.0,486000,1112.2777777777778,80084,0.0,0.4583333333333333,4,36,72,77,342,0,424.30555555555554,1.0694444444444444,396.75324675324674
PRV53699,361,130970,362.797783933518,893.5594773436355,10000,0,2926.0,8.105263157894736,80.1947629212781,2.332409972299169,4.467820374424482,21,263.115354174911,555.2990658247563,0.00554016620498615,0.2880886426592798,0.21052631578947367,74.47857142857143,11.702995883414188,28,100,17.582142857142856,4923,2.3858233584652204,6160.75,1725010,1015.3071428571428,284286,0.010714285714285714,0.42857142857142855,3,7,280,361,381,0,467.75,1.2892857142857144,362.797783933518
PRV53700,913,220320,241.31434830230012,475.72961367901115,3300,0,2180.0,2.3877327491785323,16.045260224294918,2.11829134720701,4.254154900730542,21,211.14185219172012,443.5619377593238,0.0,0.3099671412924425,0.18181818181818182,74.8568281938326,11.847419762920962,29,100,17.94273127753304,8146,2.331524533795567,5515.022026431718,2503820,895.3392070484582,406484,0.0022026431718061676,0.41629955947136565,4,1,454,913,363,0,485.2863436123348,2.011013215859031,241.31434830230012
PRV53701,6,2270,378.3333333333333,498.735066610186,1300,30,80.0,13.333333333333334,32.659863237109036,4.333333333333333,8.164965809277259,21,346.5873015873016,518.0452021239928,0.0,0.5,0.3333333333333333,74.83333333333333,8.376554582086044,63,85,18.333333333333332,110,2.5819888974716108,1893.3333333333333,11360,300.0,1800,0.0,0.5,3,5,6,6,314,0,378.3333333333333,1.0,378.3333333333333
PRV53702,1010,289070,286.2079207920792,571.2294187947296,3300,0,3070.0,3.0396039603960396,16.039112743638782,2.4722772277227723,4.770628231051558,21,215.12800274690315,451.9708591581965,0.0,0.2693069306930693,0.1801980198019802,74.78189300411523,11.760447832663507,27,100,17.714677640603565,12914,2.3594132690646594,6123.251028806584,4463850,982.3676268861454,716146,0.015089163237311385,0.3991769547325103,4,7,729,1010,383,0,396.5294924554184,1.3854595336076818,286.2079207920792
PRV53703,39,6160,157.94871794871796,253.34789360814014,1300,0,0.0,0.0,0.0,1.3846153846153846,1.4799606078574243,10,135.54700854700855,217.3375643649541,0.0,0.358974358974359,0.07692307692307693,75.53846153846153,10.460064792609414,44,96,17.307692307692307,675,2.5042474040575033,5918.717948717948,230830,1791.8974358974358,69884,0.02564102564102564,0.46153846153846156,3,30,39,39,362,0,157.94871794871796,1.0,157.94871794871796
PRV53704,15,2950,196.66666666666666,297.72150617329487,1000,10,0.0,0.0,0.0,3.2,5.361236531142525,21,112.23015873015873,196.9606813938182,0.0,0.4,0.13333333333333333,76.13333333333334,10.197105098063487,58,94,18.333333333333332,275,1.759328876372492,7824.0,117360,638.8,9582,0.0,0.3333333333333333,2,8,15,15,320,0,196.66666666666666,1.0,196.66666666666666
PRV53705,57,48420,849.4736842105264,2640.051014829497,17000,10,4302.0,75.47368421052632,275.1203701020933,2.245614035087719,3.9788759259475808,21,464.76722108301055,1215.0855827709233,0.07017543859649122,0.3333333333333333,0.2631578947368421,75.94736842105263,13.709252679214739,41,100,17.49122807017544,997,2.0626162912457278,5623.859649122807,320560,1221.7543859649122,69640,0.0,0.40350877192982454,4,31,57,57,357,0,849.4736842105264,1.0,849.4736842105264
PRV53706,473,2831940,5987.188160676533,10588.391805061174,119000,0,297474.0,634.272921108742,523.9166051153504,5.031712473572939,5.626911033734245,36,1239.699648942354,1988.3780861544851,0.5961945031712473,0.2854122621564482,0.6638477801268499,74.83595505617977,13.567235366627608,31,100,16.896629213483145,7519,2.398030791143177,12425.191011235955,5529210,1671.4741573033707,743806,0.011235955056179775,0.4404494382022472,4,109,445,473,382,1,6363.91011235955,1.0629213483146067,5987.188160676533
PRV53708,53,20820,392.8301886792453,730.2406804463923,3300,10,100.0,1.8867924528301887,13.736056394868903,3.0754716981132075,5.925333669941732,21,268.6388140161725,637.9316468878079,0.0,0.41509433962264153,0.20754716981132076,73.86111111111111,17.51758753412904,26,100,16.916666666666668,609,2.102719327782139,8259.722222222223,297350,1341.611111111111,48298,0.027777777777777776,0.4166666666666667,2,27,36,53,360,0,578.3333333333334,1.4722222222222223,392.8301886792453
PRV53709,99,25310,255.65656565656565,514.5339908966996,3300,0,400.0,4.040404040404041,18.06559431057471,2.515151515151515,5.069644829896735,21,172.31350131350132,304.3919133206332,0.0,0.31313131313131315,0.1717171717171717,74.98901098901099,12.222469749963256,37,100,17.36263736263736,1580,2.3594560744020994,6208.791208791209,565000,1065.1208791208792,96926,0.0,0.4725274725274725,3,2,91,99,355,0,278.13186813186815,1.0879120879120878,255.65656565656565
PRV53710,385,615000,1597.4025974025974,4370.525629440627,47000,0,62336.0,162.33333333333334,379.0559846679905,2.9766233766233765,4.790613002917574,21,458.946078702725,892.8725757350666,0.15064935064935064,0.2935064935064935,0.3116883116883117,74.80392156862744,12.938101589867419,30,100,17.705882352941178,4515,2.228078845201711,7675.882352941177,1957350,1101.207843137255,280808,0.011764705882352941,0.4,4,30,255,385,377,0,2411.764705882353,1.5098039215686274,1597.4025974025974
PRV53712,237,1882420,7942.700421940928,10645.689839946832,57000,0,171100.0,725.0,498.8059785681395,5.9451476793248945,5.870165490055693,36,1406.2252230726474,2039.2035580075546,0.679324894514768,0.28270042194092826,0.7257383966244726,74.33004926108374,12.316552233009542,30,100,17.275862068965516,3507,2.293503226548368,13369.75369458128,2714060,1620.2660098522167,328914,0.0049261083743842365,0.39901477832512317,4,48,203,237,373,1,9273.004926108375,1.167487684729064,7942.700421940928
PRV53713,31,4340,140.0,150.55453054181618,500,10,170.0,5.483870967741935,19.636481300107267,1.7741935483870968,3.6396856770821557,21,138.14439324116745,151.9258757699831,0.0,0.25806451612903225,0.12903225806451613,73.92857142857143,12.322603655338463,33,99,18.321428571428573,513,2.326236372636207,4836.071428571428,135410,1010.3571428571429,28290,0.0,0.35714285714285715,2,18,28,31,342,0,155.0,1.1071428571428572,140.0
PRV53714,144,44310,307.7083333333333,614.2500330865706,3300,0,270.0,1.875,17.37970643607641,1.6736111111111112,2.8843194616406063,21,268.77452601410937,515.0591342810757,0.0,0.2569444444444444,0.18055555555555555,74.32352941176471,12.290563272945882,36,99,17.573529411764707,1195,2.332868175550253,6902.205882352941,469350,1147.9411764705883,78060,0.0,0.47058823529411764,3,1,68,144,362,0,651.6176470588235,2.1176470588235294,307.7083333333333
PRV53715,24,7140,297.5,643.6191825714279,3200,10,30.0,1.25,6.123724356957945,2.0416666666666665,4.080485549397348,21,143.43253968253967,158.2503155180519,0.0,0.20833333333333334,0.20833333333333334,67.0952380952381,15.257472798287278,33,88,18.714285714285715,393,2.3482516292522218,3923.809523809524,82400,585.8095238095239,12302,0.0,0.5238095238095238,2,3,21,24,343,0,340.0,1.1428571428571428,297.5
PRV53716,33,7400,224.24242424242425,547.871051794069,3100,0,170.0,5.151515151515151,16.793081187131076,2.090909090909091,4.186015679942834,21,221.18903318903318,548.9996391712938,0.0,0.36363636363636365,0.18181818181818182,68.8,14.167471241520495,27,84,18.233333333333334,547,2.621967323152248,7824.333333333333,234730,848.8,25464,0.03333333333333333,0.4,2,3,30,33,376,0,246.66666666666666,1.1,224.24242424242425
PRV53717,61,17940,294.0983606557377,583.2820274080693,2500,0,0.0,0.0,0.0,3.622950819672131,6.496573287578177,21,184.7291711021219,412.4464828781108,0.0,0.3442622950819672,0.18032786885245902,73.67567567567568,11.623859690916532,33,97,18.0,666,2.2730302828309763,6275.135135135135,232180,986.2162162162163,36490,0.02702702702702703,0.32432432432432434,2,2,37,61,378,0,484.86486486486484,1.6486486486486487,294.0983606557377
PRV53718,1,200,200.0,714.121955497346,200,200,0.0,0.0,16.145847942957392,1.0,4.655495467967826,1,200.0,511.57051709963656,0.0,0.0,0.0,72.0,12.648275880536186,72,72,17.0,17,2.3106668488879367,2430.0,2430,990.0,990,0.0,1.0,1,1,1,1,0,0,200.0,1.0,200.0
PRV53719,5,770,154.0,249.85996077803262,600,30,0.0,0.0,0.0,1.2,0.4472135954999579,2,94.0,116.31852818876278,0.0,0.4,0.2,66.2,20.583974348992957,32,87,19.6,98,1.8165902124584954,5502.0,27510,930.8,4654,0.0,0.6,2,1,5,5,278,0,154.0,1.0,154.0
PRV53720,55,13700,249.0909090909091,553.1334067443095,3300,0,450.0,8.181818181818182,26.393806027797442,2.709090909090909,5.384039263218537,21,177.76623376623377,460.2920160156894,0.0,0.34545454545454546,0.18181818181818182,69.62745098039215,15.703452848738364,27,100,17.80392156862745,908,2.383439597247115,8433.921568627451,430130,1098.7843137254902,56038,0.0196078431372549,0.3137254901960784,4,1,51,55,372,0,268.62745098039215,1.0784313725490196,249.0909090909091
PRV53721,5,2560,512.0,689.1806729733503,1600,30,0.0,0.0,0.0,1.0,0.0,1,512.0,689.1806729733503,0.0,0.4,0.4,67.8,7.918333157931661,54,74,16.6,83,2.5099800796022262,14270.0,71350,1740.8,8704,0.0,0.2,2,2,5,5,221,0,512.0,1.0,512.0
PRV53722,6,1000,166.66666666666666,148.41383583300671,400,20,0.0,0.0,0.0,1.0,0.0,1,166.66666666666666,148.41383583300671,0.0,0.3333333333333333,0.16666666666666666,72.83333333333333,11.72035266818651,54,85,18.5,111,1.7606816861659007,11003.333333333334,66020,1022.3333333333334,6134,0.0,0.3333333333333333,2,3,6,6,291,0,166.66666666666666,1.0,166.66666666666666
PRV53723,6,3900,650.0,1300.0,3300,50,0.0,0.0,0.0,1.0,0.0,1,650.0,1300.0,0.0,0.0,0.16666666666666666,80.83333333333333,13.847984209503807,53,90,16.166666666666668,97,2.3166067138525404,6601.666666666667,39610,1190.3333333333333,7142,0.0,0.3333333333333333,2,3,6,6,272,0,650.0,1.0,650.0
PRV53724,2,120,60.0,14.142135623730951,70,50,0.0,0.0,0.0,11.0,14.142135623730951,21,36.19047619047619,47.81388710880464,0.0,0.5,0.0,81.0,8.48528137423857,75,87,16.0,32,0.0,1370.0,2740,285.0,570,0.0,0.5,2,2,2,2,248,0,60.0,1.0,60.0
PRV53725,1,0,0.0,714.121955497346,0,0,0.0,0.0,16.145847942957392,1.0,4.655495467967826,1,0.0,511.57051709963656,0.0,0.0,0.0,81.0,12.648275880536186,81,81,17.0,17,2.3106668488879367,2010.0,2010,440.0,440,0.0,0.0,1,1,1,1,0,0,0.0,1.0,0.0
PRV53726,16,3710,231.875,523.4274066191032,2100,10,0.0,0.0,0.0,1.5,1.751190071541826,8,230.078125,524.1899442532736,0.0,0.3125,0.1875,75.08333333333333,12.630830486863436,51,99,17.083333333333332,205,2.193309385519074,11186.666666666666,134240,1712.0,20544,0.0,0.4166666666666667,2,2,12,16,327,0,309.1666666666667,1.3333333333333333,231.875
PRV53727,20,7230,361.5,667.7320215712131,2400,0,10.0,0.5,2.23606797749979,5.05,8.18519202102508,21,113.13095238095238,143.66839983818946,0.0,0.2,0.25,72.70588235294117,9.0191789113696,51,87,17.0,289,3.061862178478973,12740.588235294117,216590,1913.2941176470588,32526,0.0,0.5882352941176471,2,3,17,20,316,0,425.29411764705884,1.1764705882352942,361.5
PRV53728,14,3480,248.57142857142858,437.1737402004827,1400,0,0.0,0.0,0.0,1.0,0.0,1,248.57142857142858,437.1737402004827,0.0,0.2857142857142857,0.21428571428571427,71.64285714285714,15.021047504480775,33,89,17.785714285714285,249,2.7506243047595698,6229.285714285715,87210,815.7142857142857,11420,0.0,0.5,2,2,14,14,349,0,248.57142857142858,1.0,248.57142857142858
PRV53729,3,1900,633.3333333333334,1010.8082574520913,1800,20,0.0,0.0,0.0,1.0,0.0,1,633.3333333333334,1010.8082574520913,0.0,0.3333333333333333,0.3333333333333333,83.33333333333333,2.0816659994661335,81,85,17.0,51,1.7320508075688772,3260.0,9780,1208.6666666666667,3626,0.0,0.3333333333333333,2,2,3,3,298,0,633.3333333333334,1.0,633.3333333333334
PRV53730,2,230,115.0,120.20815280171308,200,30,0.0,0.0,0.0,1.0,0.0,1,115.0,120.20815280171308,0.0,0.0,0.0,97.5,3.5355339059327378,95,100,16.0,32,1.4142135623730951,14785.0,29570,2009.0,4018,0.0,0.5,1,1,2,2,164,0,115.0,1.0,115.0
PRV53731,4,2660,665.0,1223.4514021134364,2500,30,0.0,0.0,0.0,1.0,0.0,1,665.0,1223.4514021134364,0.0,0.0,0.25,75.75,7.500000000000002,66,83,16.25,65,2.2173557826083448,3055.0,12220,517.0,2068,0.0,0.25,1,2,4,4,245,0,665.0,1.0,665.0
PRV53732,15,3150,210.0,259.0642501664128,900,0,40.0,2.6666666666666665,10.327955589886445,1.8666666666666667,3.3565855667130946,14,206.28571428571428,261.75389594200186,0.0,0.3333333333333333,0.26666666666666666,75.6,15.389235569987594,52,100,17.266666666666666,259,2.1536237457121516,5586.666666666667,83800,1192.9333333333334,17894,0.0,0.5333333333333333,2,1,15,15,286,0,210.0,1.0,210.0
PRV53733,20,6430,321.5,670.8460879249507,2200,0,20.0,1.0,4.47213595499958,2.05,4.465953072089457,21,315.91666666666663,673.2040163730596,0.0,0.35,0.15,74.21052631578948,13.870748387117166,51,99,18.894736842105264,359,1.969058907817676,2798.4210526315787,53170,964.421052631579,18324,0.0,0.5263157894736842,3,1,19,20,331,0,338.42105263157896,1.0526315789473684,321.5
PRV53734,1,20,20.0,714.121955497346,20,20,0.0,0.0,16.145847942957392,1.0,4.655495467967826,1,20.0,511.57051709963656,0.0,0.0,0.0,61.0,12.648275880536186,61,61,15.0,15,2.3106668488879367,11500.0,11500,1118.0,1118,0.0,1.0,1,1,1,1,0,0,20.0,1.0,20.0
PRV53735,3,810,270.0,60.8276253029822,310,200,0.0,0.0,0.0,1.0,0.0,1,270.0,60.8276253029822,0.0,0.6666666666666666,0.3333333333333333,66.33333333333333,10.969655114602887,54,75,19.0,57,1.7320508075688772,9123.333333333334,27370,1236.0,3708,0.0,1.0,2,2,3,3,317,0,270.0,1.0,270.0
PRV53740,47,12140,258.29787234042556,421.14914815938386,1900,0,500.0,10.638297872340425,42.905571510061435,2.9148936170212765,5.728759586636545,21,201.81509625126645,351.79938478945974,0.0,0.14893617021276595,0.2553191489361702,72.62068965517241,14.100186911383854,29,95,17.620689655172413,511,2.5130202816452933,4739.310344827586,137440,1042.0689655172414,30220,0.034482758620689655,0.2413793103448276,2,2,29,47,327,0,418.62068965517244,1.6206896551724137,258.29787234042556
PRV53741,7,2390,341.42857142857144,623.4962863142163,1700,10,0.0,0.0,0.0,3.857142857142857,7.559289460184544,21,110.1360544217687,173.27417320376773,0.0,0.2857142857142857,0.2857142857142857,76.71428571428571,8.826367424074407,65,90,16.428571428571427,115,2.819996622760558,5021.428571428572,35150,1165.7142857142858,8160,0.0,0.2857142857142857,2,4,7,7,348,0,341.42857142857144,1.0,341.42857142857144
PRV53743,31,14140,456.1290322580645,853.4739887438665,3300,0,120.0,3.870967741935484,15.204696501374986,2.225806451612903,4.318253330683251,21,385.6067588325653,815.1835643169816,0.0,0.22580645161290322,0.2903225806451613,70.6774193548387,14.455419045636356,38,98,17.483870967741936,542,2.111412919381009,6620.645161290323,205240,1274.516129032258,39510,0.0,0.3548387096774194,4,9,31,31,350,0,456.1290322580645,1.0,456.1290322580645
PRV53745,23,3760,163.47826086956522,183.49160732980218,700,0,80.0,3.4782608695652173,11.912062508297252,3.8260869565217392,6.5827058122231685,21,105.88113506272074,138.0510234888425,0.0,0.17391304347826086,0.13043478260869565,76.7,12.798437404620929,46,100,18.1,362,2.268781263377462,5854.5,117090,836.0,16720,0.05,0.4,4,7,20,23,351,0,188.0,1.15,163.47826086956522
PRV53746,6,35000,5833.333333333333,3656.0452221856704,10000,0,6408.0,1068.0,0.0,4.833333333333333,3.710345895825168,10,1460.1851851851852,1188.631418988141,1.0,0.16666666666666666,0.8333333333333334,73.16666666666667,23.65938855225694,30,99,16.833333333333332,101,2.3166067138525412,19825.0,118950,2271.6666666666665,13630,0.0,0.16666666666666666,2,1,6,6,333,0,5833.333333333333,1.0,5833.333333333333
PRV53749,69,241350,3497.8260869565215,6126.312553136775,32000,10,24564.0,361.2352941176471,509.0372568731947,3.347826086956522,5.379224979592707,36,892.1775569176325,1678.7019825432294,0.34782608695652173,0.34782608695652173,0.463768115942029,74.40625,14.018942683678183,30,98,17.234375,1103,2.3007396153797535,8840.46875,565790,1211.03125,77506,0.0,0.390625,2,24,64,69,360,1,3771.09375,1.078125,3497.8260869565215
PRV53750,1245,353470,283.9116465863454,594.8786321954288,7000,0,3278.0,2.6329317269076307,32.54101109946585,2.4923694779116468,4.766339093279275,21,201.6802366970165,429.7304159543771,0.0008032128514056225,0.29156626506024097,0.18313253012048192,73.25,13.353450632681882,26,100,18.063157894736843,6864,2.3293947091790237,4888.4473684210525,1857610,779.5578947368421,296232,0.013157894736842105,0.4763157894736842,4,23,380,1245,378,0,930.1842105263158,3.276315789473684,283.9116465863454
PRV53751,22,9070,412.27272727272725,860.940415051122,3100,10,0.0,0.0,0.0,2.227272727272727,4.450059584211239,21,284.6482683982684,619.2367390313599,0.0,0.22727272727272727,0.22727272727272727,71.54545454545455,11.664873084147295,42,88,18.40909090909091,405,2.4232817360543057,7162.272727272727,157570,787.0909090909091,17316,0.0,0.5909090909090909,2,11,22,22,347,0,412.27272727272725,1.0,412.27272727272725
